GSUID,spectrum_id,entropy,peak_count,fractal_dimension,spectral_variance
4471b93d5572a63595c5ef210568824e06a4398d,SPC-000537,6.667621858476556,5,1.367,0.9864632174007412
44a9b5ebe34f632f4068e220d6c8b8670213d409,SPC-001025,7.1066579190718455,2,1.031,6.819656478151225
44bb8e0f52d792408e2af990d45251b6fc4e52c1,SPC-001321,7.491137665348188,3,1.01,7.30179910808271
44eb2d6754087a858837f2b59a8da7138ef7f670,SPC-000661,6.224717284473903,2,1.24,1.970487543781244
4570054c35001a422fee70c0ed9bfe6c52458b93,SPC-000951,6.923479957540515,4,1.232,1.6170414748111868
45826482fdacdd3fff1d232255c270cf00ffce7d,SPC-001775,6.361736024496815,2,1.22,0.33891078380858747
45875170f30b33bcf0b01caf5a422f45113d6e71,SPC-000111,6.706974939481356,74,2.0,126.06076870153773
459436cc51085b2867fe1d888d8174becb79ddc1,SPC-001428,6.518290549269158,3,1.011,1.5293788773140196
45a08d66f8ba9622129274b74fa8dc18c63cad14,SPC-000316,7.032675779090199,4,1.019,10.512454224960377
45a54d9eb0c6198f88402bf1751ebbb91b6b2141,SPC-001214,6.730973662219365,42,1.671,3.3703057154185476
45cd45b8113ca05490fff5d4098fac227cc9fb70,SPC-000455,6.30948685369235,4,1.145,1.4262168479181156
45cf3bb48d660580c5789918e85987228b9c9f0c,SPC-000846,7.138172961954501,3,1.057,4.243716220834718
45ef4327346c900089c1165e8e4ad40172a2340a,SPC-001174,7.428474113968107,6,1.038,3.3442905847998854
46424548e607dcfe87f96bd7a7c4947453a55dff,SPC-001478,7.016984615498713,71,1.908,4.003927601305173
46479bdb46d5f58fe5ceeacaeb1b8c2bb41175b1,SPC-000152,6.934378196650482,3,1.007,6.4196304382325895
467511e62506af8463dc500500b4c4cb52ca2a3d,SPC-000588,6.7874136940397,2,1.017,11.659479984528716
468334bfedeef47408d8772a9c678b79919e691c,SPC-001685,6.674710440102203,3,1.018,5.119800031805252
469840f88a2f542a892c9f9161c0fc9b213aca32,SPC-001273,7.269593602827464,61,1.799,5.742748062786766
46c5de0ed40ae9363fe3d5520c4f7b5f1bf47cb8,SPC-001349,7.331512232255453,4,1.406,1.3196921083097668
46f3dea01fb0018e047d72c7c6ded745fe793e41,SPC-001474,6.680194703045897,74,1.996,74.8046377213827
46f3e747c10f0159085ae347aa397bc00cae21cd,SPC-000495,7.000559819702982,3,1.253,1.3931785077200711
471717a335da37a8f14b34900f7adae7afe0f5a7,SPC-001575,7.052634060782983,13,1.656,0.5873875618584524
4764dc28913f71ebdbb701e100e3f68afd42b489,SPC-000371,7.153130350800446,4,1.04,7.639086924019406
476f3a50b55630cf5107db17d702106fb0bb5228,SPC-001112,7.163043176371307,3,1.03,8.451550911646882
4781bdf07c00333f731f216a128210934f3e04fa,SPC-001267,6.220664532320503,2,1.012,0.9750123428380073
4786c836a923d10a480aad1043eaa4ebd1b564fc,SPC-001078,6.781728017686262,73,1.961,3.869844058238354
47c0a53e483f60adc264e6d456bf01b8c1958e97,SPC-001072,6.922215897296018,74,1.993,8.395135947355158
4857e3e4452d843ef3207a332eb2cf0d66d35bb6,SPC-000259,7.468711669606514,4,1.154,3.232269654859378
486744aedf90d2374c82c10853e4d0afeea2b869,SPC-000139,7.342589402478572,3,1.034,2.520065313892843
48904dd430ff565f93752d27697b0aa3cc039170,SPC-001110,7.337410551124639,3,1.019,8.539081874007692
48cb24af9ef50ba50be48c6362cfaca02f576749,SPC-000980,7.434761276556794,5,1.031,3.7519495583083633
48d187bbe866dae977ba873c2175c4ba09b74201,SPC-000695,7.4047938161521305,3,1.202,1.1318119966812656
48de39e3a761d788540ffff7de5b83bafeabeb80,SPC-000284,7.100047880861492,5,1.182,6.440903452967702
48f656dbf9643a3e2bb8aa771e871f8edfd6bf9b,SPC-000513,7.227498891364148,2,1.071,4.2948221027183076
490a79dcbaa4ee4a3895c647a4b5e35dfa51e6d8,SPC-000719,7.436306093090222,4,1.061,4.471976107141224
494107bae3c5f7065d7cd04981b0d23a6ece94c0,SPC-001011,7.108466892506474,1,1.015,4.253327834307494
4954bec742e328067d9f667162f6ef711024cf22,SPC-001724,7.4370988952555726,3,1.042,3.9239949123289697
495ff9a20489f92810dc99ab5d8e2541bf946d9c,SPC-000155,6.5981931654205885,3,1.094,0.8117929844273858
49652e6689ed39f5025c3174b86f0ebda0ecfb21,SPC-001276,7.198763815109803,76,1.931,5.91552573285772
49937e51f36d64df13af3c0c047c966f50ee0137,SPC-000251,6.762637184744879,2,1.161,6.08540976820154
4999d7b81696fd60da91762740d2ebe61416d5ac,SPC-000656,6.897767357210627,3,1.088,3.551393770470832
49a126c2f51b17e27c286ef15be1d221e6e3dcaa,SPC-000355,7.381616606605173,4,1.037,2.318114162245082
49a7cd1f89a76b88dd8fcdbdaba13bb4c02ccda9,SPC-001061,7.265546075373239,34,1.646,5.5645811271973304
49ae5baf02536973d2958a8e9ae5ebfbebef5402,SPC-001232,6.794038134337283,1,1.042,11.983181632541093
49d23cd003866f2e6a8c917363e63455c1e36cf6,SPC-000740,7.28991514385742,3,1.066,7.186052194102851
49d700defe94f5fa330216f7d284bc1545158194,SPC-000289,7.351413643378075,4,1.032,3.408354797099286
4a5c2e4f18256c33607fe34b15315b868b64489b,SPC-000711,7.350169344538091,3,1.012,12.677931950058381
4a6b03e70e058457d1fdd13d9789f33e597c14bd,SPC-000606,7.19620316119509,2,1.068,4.440073215918636
4a8885b3f95e0c0a333a7b715b32d92011edeea5,SPC-001164,6.495348871312389,3,1.037,2.20130605921607
4a897969d261a9ec50b6e60a42a6d6d46a2cfee6,SPC-000747,6.440731364600557,2,1.094,2.3719207899516
4a958ede0c642f003ceb493f5dfe5e60e1e41f79,SPC-001293,7.187978196870605,1,1.047,5.404304718968452
4aac0d00d864c1010a81e6875c168af5d2a40a39,SPC-000520,7.05361175298448,4,1.072,2.934510696144085
4acb1eaa4d3386a15a86bd6805a3561c5ecd918f,SPC-000175,7.3933028359942305,5,1.051,2.841490926831074
4ad82f4fbf81a822edda58391820b41c0d047448,SPC-000959,7.431722841214069,4,1.039,9.059465778963286
4ada2fecdb835a8945069932125a5139ffceea4e,SPC-001146,7.470483654023971,3,1.039,0.3369627639502432
4b62abef67fc01ed5efa2acf04534f7355b7e18a,SPC-000252,7.371921680004162,5,1.241,3.5493782221769195
4b6b472227f5c777e3fdd341503071b843d5a9d9,SPC-001394,6.367987878246416,3,1.064,3.4240537947951037
4b7577caabe4c2e4b55f18beff4ca4f3231faa58,SPC-000731,7.229518623875082,3,1.046,1.7452142251638962
4ba695c82a6db068d0cd5574e63436d6406a417e,SPC-000646,7.312318575751546,4,1.04,6.4193806023953135
4baf7935410d317002ef41a1f8de37afe4eadd37,SPC-000177,7.364557703841912,5,1.098,3.804352368608564
4bbd158a9fcc700ac336c6904527618acbacabc6,SPC-001322,7.066864541527438,3,1.047,0.7201286951477281
4bc4f0a29d8532097ca69132cceeb7cc92301016,SPC-001735,7.386664420662545,2,1.044,4.246099164989595
4bf68410a790e85a9b963f18f8a9e0c136e1a204,SPC-000774,7.002448821517995,5,1.075,2.9853667673250444
4c5d7c9fd56837bb223dd5f1a9e62b1344c4193d,SPC-001312,6.441631332981896,3,1.017,0.8441807328419871
4ca636174d2badb9848b73b3c36d7108add7fe0a,SPC-000007,6.755356053096595,68,2.0,175.33786570879602
4cc5cb6a455ceacec333ec6b5a9da607b95aaf5b,SPC-000612,6.588686170325535,4,1.039,2.1764995617060827
4d19aa3e8ce9a874b86ada1edc6ba038ea6a8d5e,SPC-001304,6.872146920385747,5,1.036,1.826173504446427
4d77caab868d678e835ed35bef1c424c26bb56b7,SPC-001228,6.792619478726461,2,1.016,3.9269374951266154
4d8d3588d14745beb2df6faee22861254b0c8a33,SPC-000222,6.883032317240821,3,1.036,0.7685125777570714
4d901b03e04dd98e7adde2d63dafe17550bc9578,SPC-000430,6.983310250563595,2,1.072,3.8144262248692153
4d9a8b164c2591da5b7c1f315bd33d1ae3fb4ada,SPC-000626,7.165853923146624,2,1.056,8.22310535786409
4da986e8c1f72669dcc091986ca36b915f7721a9,SPC-000248,7.279727923019964,3,1.305,3.3997264707440653
4dbcb45d307d583f0a1ea9fc032b5aad2e1ae576,SPC-001460,7.458002199528835,5,1.016,4.2326800452497535
4dc201b22b14f08b0d55be63556f62aa1f7b65fd,SPC-000742,7.351876828316981,3,1.083,4.189531361536244
4dd35e77652dd0ac014e3a909fbf2255b5318729,SPC-000756,5.914576177952942,3,1.152,0.7141162934813527
4de087fb11a39c0cd1451ea0fd703aa9001705a3,SPC-001040,7.252029890905179,2,1.006,6.131543772212801
4deb1bf113e6f09dbaa0d0f1cf0c0e45c3e136a8,SPC-001063,6.987422028496265,3,1.016,1.7472528383834218
4e0f2935a3b8d3920cd6919255820dbd84273779,SPC-000624,7.336998527426982,5,1.067,8.2436012197074
4eb7a4280190406c286b9420722aaa2be01e07db,SPC-001308,7.363940096977126,6,1.039,2.6978205557202752
4eba12504d3f2dfa0bfa176a794278ec4c1ebf8d,SPC-000017,6.93720301882163,70,1.991,4.019973810122785
4f70ad60f35da0802c10b37c43c15427b2efcb7f,SPC-001756,7.407347870392364,32,1.628,5.576973933454363
4f74848b5e2270f5bd1c4d6bc9a8060b62df162a,SPC-001367,7.195573513918245,2,1.036,1.5005595846697126
4fbf75fbe36a533a0abe441d4d93b882ea01fb66,SPC-001590,6.7524730507282715,75,1.998,295.4399951019098
50155082b2c9034f9113b45cede869fd1fac9e5e,SPC-000739,7.418227575597223,5,1.052,3.2336475247012393
502c5a9c4c5ee7197a243614f9d0a0dd40b7bbc5,SPC-000947,7.531639756389739,5,1.146,2.3630146309904423
502e78617d46d7054ffc1f8c53fc68678505df59,SPC-000338,6.760878186236638,71,2.0,294.84724183820555
502efb8f1ee7f4d23a0bb8a2e6e3146f8a9c3f77,SPC-001057,7.367519445749762,5,1.274,2.6221443084975378
5041f158c744afd3e5056e04fd11cbf23a2facb3,SPC-000706,7.008641371673274,4,1.039,2.4916089605612095
5066174430d517af9cdf0dbd484c8e5da253fa10,SPC-000010,7.149460611468225,72,1.983,4.996553250378502
5069e63643303856cd2e15d02fe434f487896b5e,SPC-000194,7.156498171647516,3,1.028,1.139232876576204
50e589750cac6db5042ea70dd591b12e08df36a0,SPC-001355,6.840644857933062,73,1.998,255.2608919051718
50e7a3d750f689f402eb6490c164bef3dda72306,SPC-000224,7.232085515471002,4,1.034,2.206001647723957
50f6ebf845b49cdf3413f0b55ef6d23c938ae5b3,SPC-000716,7.436279610949963,4,1.054,4.49991425965222
50fb552dcad06155eaef7f4c1d9222bf7d91d8fd,SPC-000403,7.2417969055591485,5,1.118,0.6996204177098956
5167d04c2fd4d5e0a2767a0a5d83163b27399bc0,SPC-001524,7.256436842519808,4,1.011,6.610533408916202
5176926f8dcbec8a90be92fa64a3b0582d30a244,SPC-000717,7.105285783490962,4,1.058,8.137390758135332
51dc69948474f527f6a14fd1e357e41f8e548c12,SPC-001606,7.264111453029832,3,1.323,2.3095014945040493
51f9d4c19a83749d34e6676e26904c6735bd9207,SPC-000998,6.970277121173186,3,1.056,21.137027497950598
523a61ade5eb2284d8d7bfe8ffd4d6d99a876c03,SPC-001513,6.985836138500229,3,1.022,4.832306014895732
523b286fd8dd670a8d85a459e0ffec43b72a5a69,SPC-000340,6.8970612754280545,73,1.948,3.3531644793992745
524b644beee775cdbc57a2d4bacb7eaa809b888d,SPC-000749,7.458110991973989,6,1.451,0.5080111974695598
52636e7453d56c82f2bec351c6d7ecb46474a93e,SPC-000366,7.042722344586651,4,1.049,11.171599816187356
529232f40dca0d6f94cf1b00e37335a0881133d5,SPC-000122,7.076794753050844,72,1.965,7.594513526215349
52d8a9bd14fe07e854a1edb0060b0df7945dd680,SPC-000597,7.452105065752163,2,1.174,0.8108258806403807
532dc28275b35f428e06f3d45a53ea352802924e,SPC-000622,7.332643404140354,3,1.013,9.264006808745036
53633f0d204830fffc0fd2e2ccfc30cb5cfe3855,SPC-001281,7.3738879555413295,4,1.019,5.555749922135983
53728c3de02c0ea010c8651883860ffd32a6606b,SPC-000452,7.08403958066309,3,1.044,7.955029674506774
5382c4141e84202457d062d34cbe601a91807116,SPC-001705,6.377700349311743,2,1.183,3.1695818130877735
53af921492c77eed5e288aaf3d303299b8cb9b98,SPC-001341,7.252262340802462,3,1.013,5.204179711512685
542c2e5e6970a3a24b215b1952e8d9add6b1e111,SPC-001739,7.205460235334857,5,1.103,1.7377126115341759
5432bce5320b53a248686565a2fc25202b0f75da,SPC-001675,6.75272488595744,3,1.081,1.0673340815744623
54615dcbc1a87f736b121f7e6b02b2a244ac43db,SPC-001216,7.026287142765311,4,1.526,14.619152399372474
54644816d9d9727d4bb893b3edfdb63b8f45b7bb,SPC-000532,7.453193326899595,4,1.147,5.034283355949572
548d977b004a660c31200fc2880cb75745ead7bb,SPC-001585,6.721471800158028,74,1.998,425.3532686489932
548f8f7177152c2665b2f978a1500a70650c373a,SPC-001026,7.3242423770119345,4,1.015,5.665589776025689
54ad0a1f9ae19e2e4c2da1114f61bd5eca9fe279,SPC-001777,7.444534826414722,5,1.176,3.048551943984355
54b9297aa78bc59f74cd58ced276d3313bb8fda0,SPC-000123,6.718826357963636,74,1.999,410.3652321567832
555ea665cb4c7edae08eb2f57b61aac81b990c3f,SPC-001438,6.972160306233096,3,1.018,0.8119310003393181
555f87349ed65967f8d88d206e822bd119a7bc74,SPC-001639,7.472684094734538,5,1.027,4.61645828100603
5583671328942f8bea324363fd6f6f5113ba6e2a,SPC-001652,7.0802599356568106,4,1.053,6.528410865173363
55982ae5cfb200c542b16b438e4f2d18d1ab35fc,SPC-000427,7.375964886973447,4,1.035,2.759900331942539
55d2d551699c26efc24c0dc2a9d50e3b028951d0,SPC-000794,7.221510708113264,3,1.101,14.04072705729791
5605bea344599683ea7ecff8e5480c97004f4a91,SPC-000147,7.554502208748278,3,1.023,7.72213070454591
564bac3878cd13bf24f99bcc4a433b7b44418d66,SPC-001360,7.057481816751752,69,1.988,12.325191349255986
569c0a6895266d67f02133b38f09be02731f7090,SPC-001538,6.823823830054444,2,1.006,1.50849439791043
56a416bd7df35574825e4f683a03465d3ce5c0fb,SPC-001254,7.076273491368349,2,1.006,2.9645302673707783
56b08e278d11a55a9eca1ebaa154749a55ffd526,SPC-000050,6.858334650514006,3,1.012,3.796000809945157
56c10a7e33a0564f8145a145c6dc4cfb06cea115,SPC-000983,7.318692480763444,4,1.039,3.2414362414361775
56c959259d718b803f94e13f0aa6b7f4075f0226,SPC-001791,7.480112640939875,6,1.151,2.4081671873355472
57179e495b2fe79523dbc734c7a177b5380f6da7,SPC-000115,6.747774992258797,75,1.998,54.38693353891277
574b330974e14ae32da88d83f8ba313843f148a3,SPC-000815,7.2308664287073725,4,1.051,5.4603667902818325
576a2aff332b4f034047321033c32ce266f7d2d1,SPC-001430,7.181732180996034,4,1.02,5.884476343881544
57cd46df41ef6c69d3fcc533c312bcc27327b0d7,SPC-000705,7.153974876763804,2,1.03,1.5841740606664891
57d83f28fced232931b5cb55254de1834c074c41,SPC-000547,7.328757838613027,4,1.12,1.102718309841347
5802f1ba2c376bc94e2a4ac182c04da86a325fdc,SPC-000872,7.256644101881078,3,1.009,9.51862721089738
580590b184953e948fa0c200c10e19fd3dd931b2,SPC-001144,7.061139439574271,3,1.006,3.30933563003137
580c8e7d321e6c296eda522c729568232a6325df,SPC-000346,7.438556255222779,4,1.029,2.462621629875033
58151490cd70f175e69807f5d2fae06ff0ff0b4b,SPC-001698,7.318222911612215,2,1.087,3.604572965002543
582051af0e3ec7402baca4a60f7549e9aafac636,SPC-000365,7.355716576545615,5,1.014,3.1511810277371417
58219f362627c3764e52d96654218b2196e54ace,SPC-000601,7.373138594220581,5,1.09,2.6899599624782615
586eac4a11307d9462a9ae91d251032316b3239a,SPC-000322,7.37028153932451,4,1.477,1.5296976419907242
58734d9da184a460677eda4d27537f0bd586ed26,SPC-000187,6.506542469353047,3,1.1,1.2739222974301843
58cd5695075aba9168338faeda46c26565c62889,SPC-000467,6.634094560425594,3,1.006,1.0934851833683952
58dd305bf5ef8fcee52707373917fb729711c0fd,SPC-001492,4.849182295812184,2,1.153,0.022066162680548417
58f8d3e4d6b414cc59dadffe10ba39859e3f0dba,SPC-000227,6.952708452133765,4,1.032,6.432827966768709
5939a16d50760ad93d53aa58f15652f48a02c8be,SPC-001083,6.916450799251169,73,1.996,28.260691680398857
5940b90397a643343daad67379f2e0adfc1f6168,SPC-000055,7.341867961804905,3,1.025,2.9380610668498224
5970a6c58f662c5ed04e88583160a3e4a0c7602b,SPC-000446,6.733225701977204,4,1.046,4.032036692181226
5982d2e94e4301fa0619ff0aee8a6b7809f6d6a6,SPC-000069,7.311884236963647,3,1.008,7.445147180182924
59dc3544a23699bfec8942dfe21dff3fb022f739,SPC-001313,7.146379428846344,3,1.005,7.821541559774275
59deac7d8730c53b277d4b5cff155a0752087fcc,SPC-000337,7.32476327023276,3,1.074,7.435630037776189
5a3016cb29016c86c67a3adf8f58b1bb7203c9d9,SPC-001032,7.289876491114647,3,1.144,2.1511179072690196
5a367c75cc7d12f78f225073b693e16c8b3c68ee,SPC-000377,7.335410603818391,4,1.034,6.442624042696789
5a373bb49ab8988d30bf3574a5dedf7f05f0bcb1,SPC-001345,7.36808548393068,4,1.009,5.058660041683321
5a52c4d1d7bc43a196ab0b6ab91b7372a5350814,SPC-000591,7.130210980580555,4,1.043,1.074013829430281
5a5a51cef13fe175f6a41a49a4ea51812a13653a,SPC-000052,7.563522341828817,5,1.031,1.8640450465329423
5a8b3dd26db44a0f721ea71bc5ed857ea5b16322,SPC-001017,7.2735726119300015,4,1.036,5.059660832123968
5a9a1218d10f3cf06cb66c8ec503d9974f08e320,SPC-000788,7.011543196209965,4,1.09,2.077333702179061
5ae99f3cbbc44c84bb270da87cf167b66bef181e,SPC-001632,7.361799764110179,3,1.048,3.0311056732778487
5b1934eb947461717ca9e1e90e3ac19f357695c2,SPC-000030,6.309221590044381,2,1.016,1.4716630189658197
5b2579174eb4f47dca793d799f7e0a260991a3c7,SPC-000765,7.327998728939452,3,1.257,4.5943815065882925
5b70b57fb13553b7f4bfcced42a1225a0c316a92,SPC-000161,7.437957888297548,6,1.058,1.4004351940450754
5bb6e1bb403cd65a4e26cd785f1e9084f65dc8be,SPC-001650,7.24564240865686,3,1.183,4.530654771206784
5ca62872e3d81cae8059f2eabc709de7c62fc52e,SPC-000074,7.445465546910942,2,1.058,1.2308766694535738
5cb72fc561983f02c167eafd60576eb0430c4468,SPC-001154,7.116474321077311,3,1.015,9.680839298167573
5d03beaccde15453a3f47e36371d6fd4207a19f5,SPC-000942,7.003185742017916,4,1.021,1.2560124178025796
5d0758aa669740328d6fdba09c34eb5462cf376d,SPC-001693,7.097598959925544,2,1.166,2.387995876986888
5d21bd1c10bce189805717352c97ac17cc59d51d,SPC-001092,7.370663958183345,73,1.912,3.199534635349311
5d23ab8116110c843a9fabdd16573237edbc1b08,SPC-000389,7.184222002697204,4,1.01,14.215845716111257
5d2c1760904921fb6a4260ac7e242e759f9b9596,SPC-000041,7.563502751392694,4,1.019,2.461622742443719
5d61d85e731064403179e2a6e35468ceb39d1e85,SPC-000056,7.347147217390933,3,1.012,4.732319597239451
5d9f710774b336ced23edf22b223425d606bfd1d,SPC-000104,6.732360846225306,79,2.0,452.0752876799596
5dc79274e9fa8312bd3a7d0750e7a1d1770dbd19,SPC-001292,7.124991521555819,3,1.017,12.54577242098376
5e1c7c403c680e040d920f7977bfc1d93ce2c93a,SPC-001178,7.296308565089266,2,1.055,0.7078965149216304
5e5f08864c140875c6e7f22cb365764c024bb685,SPC-001076,6.71976761828568,76,2.0,301.6120214952554
5e733c11a64c31b188642e2d34c3143e5163a1de,SPC-000280,7.001790703209313,4,1.083,0.914652876713901
5e866b12afb1003d699c3fe8876526f92ca26ad6,SPC-001470,6.6835778307167715,74,1.996,867.4240153008036
5eb70a1cd9bc24be5664e94442ebf96bb5d41036,SPC-000826,6.799256560447289,77,1.997,13.74724045126276
5ebe8e9592dbe7ee489dcf72007fd2bce040868c,SPC-000458,7.082779928886372,5,1.024,2.9345538133896203
5effce96f98e26a8ea185cd5a862d3af1d2bcc7e,SPC-001037,7.310722050811119,3,1.055,3.2788813415840887
5f08aaa5cd93256d6f08a9f926ff28536d4e17f6,SPC-001409,6.383074440183748,1,1.016,5.494960339984389
5f186310e2f1f88cf5034a42a0684850c3efe908,SPC-000562,7.000278551481131,13,1.425,5.197748493426194
5f1cc6c232cfc7d339611f16f0f897d168b818f3,SPC-001803,7.3752931089741836,3,1.1,5.439975998304331
5f2b49edee40b4436e014ef7387e7782eb8e906a,SPC-001051,7.410450907801565,4,1.238,3.426769440138752
5f340e065b2ca0394d9d87e7e203b2229c4ecf9d,SPC-001206,7.350270816947319,4,1.061,6.683174795434096
5f978b0ca982821f5864b231bc75d81f2b5fffd6,SPC-000142,7.386481145417394,2,1.003,11.053160414444234
5fb5b8c546ce92fcc1a213281c08783fb85ba176,SPC-000153,6.427339430260369,3,1.031,2.20039776848116
5fd42aad0a5004e5b6a8d3d630aff96c91cc4327,SPC-001427,6.658165747832522,3,1.01,1.3804613453638879
5fe121ab15e9231638a50c3b023caab34b3f7db4,SPC-001554,7.123214797156566,4,1.124,9.442141805209602
60039970969f294f3fc8f4b93055f2cb341464d7,SPC-000209,7.214474349552111,3,1.02,8.885348300986964
600ac8fd7a5785632aac8fb254f5720de4f0c6eb,SPC-001595,6.823763024642879,69,1.992,5.697151190096062
60205b6b9a6d8665c2fcab2be6a4a1307b420794,SPC-001551,6.60561767023651,3,1.159,4.207858286550105
602cce20a5661531425b7593586ca80296f545de,SPC-001314,7.254014708443604,5,1.041,2.8387509464089113
605c5b467a7727edda6f125631295254384d8f84,SPC-001403,7.100812210652739,3,1.021,4.120662456293934
608cacf35888a1d6846ac223ef3547bcd870e9fb,SPC-001067,7.0987337646037165,2,1.477,4.617999156921954
60d75d44df1b583889afd5d7a4d0a0a179fbbefe,SPC-001225,6.978623394826014,2,1.011,4.9889280129080475
60def0bc2e1505c574c1016c28f990203939e19f,SPC-001661,7.313805963076996,2,1.27,5.677886832475331
6111a0862cbfdca64cdf2145c0627bf3f08c0afb,SPC-000219,7.215699851118761,3,1.017,12.707671030046308
618ca733ab8439bcf6e549d9e3dcd78fce7db6e4,SPC-000465,7.1668146065819816,3,1.035,3.8725062191205266
619e008c079b27ceb448d40b80be8db1b8c7ac1d,SPC-001556,7.191672863042487,2,1.179,3.7619053622689598
61e5e5582d8ea60981e763a88e145c38b2efd7cb,SPC-000374,6.991561860726026,2,1.056,2.379304561682281
61ed44e14d025c72656318a44f6606b5ae9bed99,SPC-000508,7.221971256003377,4,1.064,9.345188172723173
622af4b0a74f9acccb55ea842f6997c49b0ccffa,SPC-000488,6.150851259764788,3,1.025,0.9185887622812127
626da1cba13d05035c2358f5e90d9de408701105,SPC-000771,7.189397864579546,3,1.022,4.695445631298065
62eec9060ae151937460d384fcd93ceb9c0ce15f,SPC-000616,7.168280031594322,3,1.094,6.396645036732412
62f6a96c8322e20b033bdf73d39950968dbaf7ac,SPC-000710,7.199099704941689,5,1.067,2.3542513956260325
631a1f0527ba3900bff5b768c32882750e48696e,SPC-000090,7.337248394161033,4,1.044,3.3621927718745592
6348dd3e2b42810a2e2dd26697f2257fdecb65e4,SPC-000014,6.797626468641817,73,1.999,170.24344985805044
634b7f6c5f0a55869b1336ec06cb1c2b4ca6817e,SPC-001250,7.072256178384304,2,1.017,1.4701345129569017
636773951703316eceab6ec098e6ed03238b141f,SPC-001731,7.50757150754476,5,1.049,2.410633953210025
636cdeac0fee55f02f250e2a0ec69ec1f9ee3cbd,SPC-000930,7.234974616144068,3,1.022,11.982453395815496
63f8699b25e202114fc6d8a0a5ca651147cc2203,SPC-001512,7.473923987231394,5,1.03,4.834529592973667
64278a855bff14b78281243479dbe104e82e65f1,SPC-001426,7.215867784758346,3,1.042,1.0366206893815952
6453544cbc66e43f058d771355329946ed04ce56,SPC-000987,7.1661172372518935,2,1.072,3.288097578885908
645903c4a7e2b83b8468ad9b89ef2468ab8e0cb5,SPC-001672,7.356545737464614,2,1.338,3.217273485162035
64cbb00bb9895cdad848f70fcb0a2f3b8633466d,SPC-001363,7.292798291248815,5,1.028,4.758417755466832
64d4a1de1cfcebee68dba1fe800ed8b91de3e4d8,SPC-001475,7.060353752280742,74,1.983,10.44848096075065
652ed323b740ad2e0062f77347d842386b30b642,SPC-001522,7.479557538791142,5,1.028,3.0966204788427087
65312be21810aeb85cd6a4cf045ee9044b75833f,SPC-000670,7.290200065246464,5,1.111,4.883382539678535
654750ec283107fb43f9bb97eb6b4ed82efce2ba,SPC-000791,6.485393223294081,3,1.037,1.1647994378250128
657e097c3e9f6db684676981229ffd66d312c913,SPC-000483,6.189943540151473,1,1.046,0.6316647052622678
659bdeaed5cd8ad8912d568f233f3b556bdd90cf,SPC-000776,7.100952851914444,2,1.165,2.9597756120755245
65cd2e620667aa88e009e1f9f5cdae2ff9f337b9,SPC-000648,6.843443322791166,2,1.006,8.547004909843464
6687137631930f81723043c16b042835e403f5d2,SPC-000385,6.761484795471859,4,1.024,0.8966111853541445
674f2272bd6cd426c51db9e24828dd0777b274c1,SPC-001682,6.898856796459819,3,1.105,1.2881344611614327
6760868de3520e17ea2618fb2855bb801fa19211,SPC-000037,6.840696142923829,3,1.038,6.025626498857918
676db0e325cfc89641f9fd1b937abb63dcfe00dc,SPC-000197,6.987392558028645,3,1.024,1.3300647138322317
677d8fb9ced45cb93782958284c3f6e6c4d815b5,SPC-000133,7.076591964594176,73,1.985,15.542243747852531
678537989a23f9649b23073a94afa9d4a37a0907,SPC-001400,7.246782836137146,5,1.052,2.5117029283128676
679037ca121e366ec610e61251dbf4b7e6dd0bf1,SPC-001176,6.892812477560883,3,1.065,5.327692463125928
67a5002d8048b95edca92365d0678d41587e646d,SPC-001542,7.388933456131854,6,1.11,8.966091118111205
67a8885321726c134019c339e5536892400910fa,SPC-001795,7.013147950091334,4,1.034,3.106654684610496
67aef04dbc2b4f7d2a6ae761ce1db35e312545bb,SPC-000902,7.090534351513351,5,1.103,2.6247997394014093
67f8400ede303c625ee4b3a1237f20f8773450f6,SPC-001028,7.364814181286949,8,1.036,2.5303360242044404
681bb963a87c4964813795e1e61c80c6326b8c32,SPC-000837,7.254797898716317,2,1.317,10.690345896534783
681fc6be46ce4abda37f6f647c13a3663df484ff,SPC-000867,6.743685713783311,4,1.082,4.810660816919953
683137a62b27ca60071d328c81e40de2da98c763,SPC-000810,6.4264414572437545,2,1.006,0.9134405278180691
68564c0f5f99f8e01e8684944b819c4d0e92e9af,SPC-001316,7.139213296612352,3,1.032,6.252625994261732
686377cb0f437ba821317ebddcdbb40ec910f4a0,SPC-001344,7.488926302431572,2,1.028,5.1577371923912265
68761d09148dcecb56cb6753385e2328b8d88595,SPC-001399,7.32213907467974,5,1.037,2.0182500681372972
687e051f10b8bc78434eb2cd9f68746aa1bfceda,SPC-001200,7.198663291575015,4,1.155,3.3022080954013067
6884377aee99e1b41f199cd5472d61a7937b4be4,SPC-001171,6.949820855392372,2,1.018,3.6601158670878036
6973baff63334134ee01e3ec6bfe63bc12496496,SPC-000294,6.7546460839922755,71,1.998,351.1732461086835
69c15d755c790be5e66bbf1c4e2c53d48c8db62f,SPC-000352,6.440195991700915,3,1.019,10.188334243001039
6a553992b18315bbb13f542c473477ddd666ccaf,SPC-000173,6.352577069786655,2,1.006,1.0564088373931388
6a8adf43fd79dccf99987d7e6b855e87627c11cd,SPC-000217,7.370665543767535,3,1.435,2.3005888338860063
6a91d91c541430ebb689b96e2d13f8be3a29e8d9,SPC-000764,6.999823203855364,3,1.184,3.6423975659465304
