GSUID,spectrum_id,mineral_id,source,entropy,peak_count,fractal_dimension,spectral_variance,crystal_system,space_group,symmetry_index,symmetry_complexity_score,spectral_rugosity,information_complexity,amplitude_entropy,distribution_skewness,complexity_score
9a3f7e06a491debfb4c6a94a9c28e43bce39f4f4,SPC-000313,5,RELAB,7.098244944018433,2,1.029,1.1450911256964003,Tetragonal,P4_2/mnm,0.5714285714285714,0.4285714285714286,0.028999999999999915,0.4284517791721562,7.098244944018433,0.0009519276534983341,0.6163816659890228
9a4a096b5df769015f8900753173d1eb8243edfb,SPC-001275,15,RRUFF,7.246533726820364,67,1.803,2.8273355780013576,Monoclinic,C2/m,0.2857142857142857,0.7142857142857143,0.8029999999999999,0.8341473616291866,7.246533726820364,0.0318895763921942,0.9040562976063082
9a4b93b5822e54b32dc6a10e0914cbe66ed298b7,SPC-001627,19,RELAB,7.3912409522710005,4,1.012,8.460023316806344,Trigonal,R-3c,0.7142857142857143,0.2857142857142857,0.01200000000000001,0.296290314853731,7.391240952271,0.0019038553069966682,0.6351298321883001
9a63e7b9834fdd90db7d9c67f98bc82767a65ac3,SPC-000314,5,RELAB,6.949552629491354,5,1.108,1.3508075945816165,Tetragonal,P4_2/mnm,0.5714285714285714,0.4285714285714286,0.1080000000000001,0.43058276525580785,6.949552629491354,0.002379819133745835,0.576670648386386
9a6822949fb427612bac7fc7efef44c405d8f63f,SPC-001502,17,USGS,6.840746630857631,4,1.102,0.7437592371526217,Triclinic,C1,0.14285714285714285,0.8571428571428572,0.10200000000000009,0.8322502393504362,6.840746630857631,0.0019038553069966682,0.6467099560715427
9a83815e41e870bce93c69b2fdc081b07687d244,SPC-001369,16,USGS,6.998395805540432,2,1.009,18.139418074064398,Triclinic,C1,0.14285714285714285,0.8571428571428572,0.008999999999999897,0.8381275240510427,6.998395805540432,0.0009519276534983341,0.598509700318062
9a9bd57b07628a6527c354306742fb2d96542daf,SPC-000420,6,RRUFF,6.916636115877219,75,1.996,25.28080649832347,Tetragonal,I4_1/amd,0.5714285714285714,0.4285714285714286,0.996,0.5525001143785473,6.916636115877219,0.03569728700618753,0.733343481250548
9a9fb0d4a0914a68357d946205dfad30c882d3d7,SPC-000584,8,RELAB,6.970581332383905,2,1.005,1.9944034547743377,Monoclinic,C2/c,0.2857142857142857,0.7142857142857143,0.004999999999999893,0.6953191021131622,6.970581332383905,0.0009519276534983341,0.6042410667666896
9aa7d4f51923d78ecf5ef8ff7ba425d41721f182,SPC-001150,13,USGS,7.192152531560917,5,1.03,2.0288024127097497,Hexagonal,P6/mcc,0.8571428571428571,0.1428571428571429,0.030000000000000027,0.1475255624198127,7.192152531560917,0.002379819133745835,0.571750915420204
9ac546ed7755b2b122761841f16f11c248bd9d23,SPC-001659,19,RELAB,7.087940297855065,3,1.084,7.836411781643706,Trigonal,R-3c,0.7142857142857143,0.2857142857142857,0.08400000000000007,0.29424546158626685,7.087940297855065,0.0014278914802475012,0.5441295217973698
9acdc3ba5380dca0f841783284908bb8b66b37b7,SPC-000395,5,USGS,7.052651081416196,2,1.013,19.50668857383655,Tetragonal,P4_2/mnm,0.5714285714285714,0.4285714285714286,0.0129999999999999,0.42349353986211863,7.052651081416196,0.0009519276534983341,0.5287209787497942
9b01de14f87847f9a349f6f76c2c03ced9fdc2fa,SPC-000028,1,USGS,7.403769621392927,4,1.013,2.2156861746410708,Cubic,Ia-3d,1.0,0.0,0.0129999999999999,0.0018136381441699243,7.403769621392927,0.0019038553069966682,0.612228784853711
9b41bff0deee70c42cee82e7732c97524906259d,SPC-000356,5,USGS,6.9494983326521735,3,1.047,2.042634328971725,Tetragonal,P4_2/mnm,0.5714285714285714,0.4285714285714286,0.04699999999999993,0.4220693706182639,6.9494983326521735,0.0014278914802475012,0.5468710930871049
9b433ac67ccbb534772ba609c59dfc84a4562868,SPC-001021,12,RELAB,6.789784096251336,4,1.028,1.769253423788662,Trigonal,P3121,0.7142857142857143,0.2857142857142857,0.028000000000000025,0.27454830693996674,6.789784096251336,0.0019038553069966682,0.4579956931210971
9b537647b0ea19d03308f6848b34aa716da26a8b,SPC-001665,19,RELAB,7.240563553959879,3,1.024,2.330684396339811,Trigonal,R-3c,0.7142857142857143,0.2857142857142857,0.02400000000000002,0.2919584143045838,7.240563553959879,0.0014278914802475012,0.6135906486518641
9b60a0329d84b47cc7a534c649baca630cd1db67,SPC-000961,11,RELAB,7.408530631647816,3,1.053,2.895853406554959,Orthorhombic,Pbnm,0.42857142857142855,0.5714285714285714,0.052999999999999936,0.5980047773045998,7.408530631647816,0.0014278914802475012,0.7363640329795587
9b7fdcdee1986c1a4a234afcc7012e5a91da2a1f,SPC-000960,11,RELAB,7.381629112261702,3,1.016,3.1805642011996786,Orthorhombic,Pbnm,0.42857142857142855,0.5714285714285714,0.016000000000000014,0.5906982853692245,7.381629112261702,0.0014278914802475012,0.7142254158356856
9b9fde8340e4ab25b6531a586d858ddd5f18f7aa,SPC-001517,17,USGS,7.315610205862843,4,1.01,2.0682511130575953,Triclinic,C1,0.14285714285714285,0.8571428571428572,0.010000000000000009,0.8761997030053008,7.315610205862843,0.0019038553069966682,0.7608995468229854
9ba4e5b70d445d01d0c5956e60425b5fb78bb9b9,SPC-000609,8,RELAB,6.6060987523648524,2,1.027,5.060545245827865,Monoclinic,C2/c,0.2857142857142857,0.7142857142857143,0.026999999999999913,0.6620674836973603,6.6060987523648524,0.0009519276534983341,0.4511601751459872
9bc0613723ab190e865ba46473c43e3176310316,SPC-001600,18,RRUFF,6.706111405745419,72,1.999,17215.82755760851,Hexagonal,P63/m,0.8571428571428571,0.1428571428571429,0.9990000000000001,0.2730245163372897,6.706111405745419,0.03426939552594003,0.5674173282740753
9bddb6355b732f29f4860d3c9f92638163104220,SPC-001310,15,USGS,7.398380914610778,3,1.009,3.0317532810279233,Monoclinic,C2/m,0.2857142857142857,0.7142857142857143,0.008999999999999897,0.7385075644205231,7.398380914610778,0.0014278914802475012,0.7497837433518073
9bf0099a9b908a48e04ef37e67b61641f3e0f77d,SPC-000437,6,USGS,6.900273586216041,2,1.06,0.45462983272557755,Tetragonal,I4_1/amd,0.5714285714285714,0.4285714285714286,0.06000000000000005,0.4209398479567087,6.900273586216041,0.0009519276534983341,0.5854762611194714
9bf8054f6b7100189c992610300390316f172e0d,SPC-001596,18,RRUFF,7.281556122563508,45,1.659,6.442566123258991,Hexagonal,P63/m,0.8571428571428571,0.1428571428571429,0.659,0.23705956804232156,7.281556122563508,0.021418372203712517,0.7396153353603812
9c0565c570a27e6c946dd7081a56cbfe061b6c7f,SPC-000382,5,USGS,7.436507989663564,4,1.089,0.4446894296034902,Tetragonal,P4_2/mnm,0.5714285714285714,0.4285714285714286,0.08899999999999997,0.4570472550797023,7.436507989663564,0.0019038553069966682,0.7905256684587213
9c4cacfaafef84a04c703c8684091ed60331bd69,SPC-001708,20,RELAB,7.1753836036470915,4,1.204,5.138986068564504,Trigonal,R-3c,0.7142857142857143,0.2857142857142857,0.20399999999999996,0.31447224258380774,7.175383603647092,0.0019038553069966682,0.6161745528517968
9c4d4c094d3ebc4744b6f6ecb9d57952cb781dcf,SPC-000247,4,RELAB,6.935354596601168,4,1.034,8.821346381293793,Cubic,Fd-3m,1.0,0.0,0.03400000000000003,0.004743361300136766,6.935354596601168,0.0019038553069966682,0.4130563118013407
9c57c4b187b825a4a5e5f24dfec2170b2adb552a,SPC-000320,5,RELAB,7.208218503158373,3,1.011,5.485874089404033,Tetragonal,P4_2/mnm,0.5714285714285714,0.4285714285714286,0.010999999999999899,0.4325159365232942,7.208218503158373,0.0014278914802475012,0.6061690270743251
9c6a6edd61a987eb89b1b2dbb0d0b0162c60782d,SPC-001800,20,RELAB,7.293796877784177,2,1.139,0.4833629594589806,Trigonal,R-3c,0.7142857142857143,0.2857142857142857,0.139,0.3101240261651793,7.293796877784177,0.0009519276534983341,0.7184345133363775
9c82d3a0da67d3f3e3e12e3212d9b60e83f882cb,SPC-000836,10,RRUFF,7.106378311659582,68,1.902,5.094986717201663,Orthorhombic,Pbca,0.42857142857142855,0.5714285714285714,0.9019999999999999,0.6923616080659354,7.106378311659582,0.03236554021894336,0.8338120394145124
9c997cba6fbd2f41d734931f3c102b8b2805c3d4,SPC-000254,4,RELAB,7.406413686148559,5,1.091,4.767877541999624,Cubic,Fd-3m,1.0,0.0,0.09099999999999997,0.012695467009189563,7.406413686148559,0.002379819133745835,0.6131118366733617
9ca1879b851e0d87b16501cb97abf6244472866b,SPC-000379,5,USGS,7.314482585642855,3,1.013,4.162948331390453,Tetragonal,P4_2/mnm,0.5714285714285714,0.4285714285714286,0.0129999999999999,0.4391485157987405,7.314482585642855,0.0014278914802475012,0.6519776346362051
9cb4e7991587d98006ebf43dee4630bf43e2e48a,SPC-000654,8,RELAB,7.208648143728441,2,1.184,7.617852444079367,Monoclinic,C2/c,0.2857142857142857,0.7142857142857143,0.18399999999999994,0.744014968533181,7.208648143728441,0.0009519276534983341,0.7049544631000082
9cb80278c4acb2e983f9e4eb20fe138fba4fe804,SPC-000860,10,USGS,7.411564199207449,2,1.0,3.4405896645848655,Orthorhombic,Pbca,0.42857142857142855,0.5714285714285714,0.0,0.5908525511932725,7.411564199207449,0.0009519276534983341,0.7189243178870723
9ced469ff1366ab84f8ed33042cc18dd7ae26fb5,SPC-001464,17,RELAB,7.458213459201766,7,1.537,4.429974494466207,Triclinic,C1,0.14285714285714285,0.8571428571428572,0.5369999999999999,0.9667743767665327,7.458213459201766,0.0033317467872441696,0.9303233318930394
9cee1c28b605a11e514bbea8267e5ced469b76b0,SPC-000317,5,RELAB,6.994441170014737,3,1.125,1.328005445091586,Tetragonal,P4_2/mnm,0.5714285714285714,0.4285714285714286,0.125,0.43563834379585403,6.994441170014737,0.0014278914802475012,0.5981863868367747
9d06cfcfa0d2a44eda8ae7d3a9fd8dcceed9f460,SPC-001068,13,RRUFF,7.164333032752922,15,1.523,3.846409309592454,Hexagonal,P6/mcc,0.8571428571428571,0.1428571428571429,0.5229999999999999,0.21574985617080814,7.164333032752922,0.007139457401237506,0.6725839046288585
9d1161ede379d7ad1ff78eaf4c2c4cb2ff13acf6,SPC-000103,2,RELAB,7.397844246837756,5,1.203,2.484357701279372,Cubic,Ia-3d,1.0,0.0,0.20300000000000007,0.028320657174345967,7.397844246837756,0.002379819133745835,0.6563840893195884
9d52ccda380050b871c281ba172bc465e45f5405,SPC-001226,14,USGS,7.282809569423901,5,1.042,6.901679460106224,Monoclinic,C2/m,0.2857142857142857,0.7142857142857143,0.04200000000000004,0.7315946788302321,7.282809569423901,0.002379819133745835,0.6968329858643708
9d6fba8b6cb91a24708ae12de5014d99246708b5,SPC-001143,13,USGS,7.160293064845539,3,1.0,6.725737654040658,Hexagonal,P6/mcc,0.8571428571428571,0.1428571428571429,0.0,0.14270528160263019,7.160293064845539,0.0014278914802475012,0.5216270700900312
9d91d00066d36dbd84bc421089dfef215a4afc1d,SPC-000932,11,RELAB,6.897153767287131,2,1.005,8.116999692019274,Orthorhombic,Pbnm,0.42857142857142855,0.5714285714285714,0.004999999999999893,0.5505411205414864,6.897153767287131,0.0009519276534983341,0.5126952300669885
9daccb14e989728ab48cd32c617dceeab8b01976,SPC-000107,2,RRUFF,6.733665550272217,71,2.0,1044.4332361918564,Cubic,Ia-3d,1.0,0.0,1.0,0.13951062647461063,6.733665550272217,0.033793431699190864,0.5547100179754819
9dca74545c0e7936d4626eec0a32bc65cffdfeaf,SPC-000639,8,RELAB,7.173797426897676,4,1.111,2.357453798329232,Monoclinic,C2/c,0.2857142857142857,0.7142857142857143,0.11099999999999999,0.730357803273285,7.173797426897676,0.0019038553069966682,0.7013774243600832
9dfac9b2b0c034957203e087e6ccd3408bcb420c,SPC-001613,19,RELAB,6.804052133649373,4,1.129,15.61650146911386,Trigonal,R-3c,0.7142857142857143,0.2857142857142857,0.129,0.2892076067384634,6.804052133649373,0.0019038553069966682,0.4408634322670799
9e1319f75f1311d312970b6a854acfbfb7793852,SPC-001147,13,USGS,7.342276794144819,5,1.038,2.2888197708959868,Hexagonal,P6/mcc,0.8571428571428571,0.1428571428571429,0.038000000000000034,0.15163363742048375,7.342276794144819,0.002379819133745835,0.6251733530460021
9e3ff7e530e8ae1e44b5dc1827c38da555c69f02,SPC-000556,7,RELAB,7.261176404645814,6,1.065,7.887127066893062,Monoclinic,C2/c,0.2857142857142857,0.7142857142857143,0.06499999999999995,0.7326476686885627,7.261176404645814,0.0028557829604950024,0.6924019645110191
9e65e223b222ab7bf2b6c4d4f382baab44c30acc,SPC-000391,5,USGS,7.360938446755483,4,1.06,2.1964352985782187,Tetragonal,P4_2/mnm,0.5714285714285714,0.4285714285714286,0.06000000000000005,0.44848312365186443,7.360938446755483,0.0019038553069966682,0.6989278340173843
9ebfefa8001bac6b02f50f802f29b99e5c173dd9,SPC-000419,6,RRUFF,6.917311396024961,73,2.0,27.34161081049615,Tetragonal,I4_1/amd,0.5714285714285714,0.4285714285714286,1.0,0.5530985320657845,6.917311396024961,0.034745359352689194,0.73378594691751
9f155c0a8905abddddb0788d1cbaf23f7a3cc83c,SPC-000036,1,USGS,7.457044457694989,4,1.014,2.2310681875023928,Cubic,Ia-3d,1.0,0.0,0.014000000000000012,0.0019531487706445504,7.457044457694989,0.0019038553069966682,0.6318193190328031
9f758a399005ffdacd2742a5c63d6a84078274ca,SPC-001307,15,USGS,7.453208914095963,5,1.051,1.8781782174794175,Monoclinic,C2/m,0.2857142857142857,0.7142857142857143,0.050999999999999934,0.7498306454156911,7.453208914095963,0.002379819133745835,0.7952411542280765
9f9c36764295cd343dc449c34020916d7d23514b,SPC-000168,3,USGS,7.498882445773188,5,1.02,4.4417134041778725,Cubic,Ia-3d,1.0,0.0,0.020000000000000018,0.002790212529492215,7.498882445773188,0.002379819133745835,0.6300725120042938
9fada055dd79749d00d34cbdaf4e5f282acbe628,SPC-001306,15,USGS,7.542943879478065,4,1.023,4.21604082219221,Monoclinic,C2/m,0.2857142857142857,0.7142857142857143,0.02299999999999991,0.754866477329498,7.542943879478065,0.0019038553069966682,0.7979742089602817
9fb48d7cf209bf4fc5cba0cd9ebc7fd2118fb99f,SPC-000061,1,USGS,7.258405216997158,4,1.04,5.696005482968401,Cubic,Ia-3d,1.0,0.0,0.040000000000000036,0.00558042505898443,7.258405216997158,0.0019038553069966682,0.5415454518558467
9fbff96796ebe1c688a77c11de2af32238726ae6,SPC-001392,16,USGS,7.051584909788092,3,1.017,15.597529559781584,Triclinic,C1,0.14285714285714285,0.8571428571428572,0.016999999999999904,0.8456039907101662,7.051584909788092,0.0014278914802475012,0.6220991496090601
9fc86a558163534b8bdb04a4c1b4a91f1e5a8462,SPC-000100,1,USGS,5.887656247879327,2,1.132,0.3912493938660328,Cubic,Ia-3d,1.0,0.0,0.1319999999999999,0.01841540269464859,5.887656247879327,0.0009519276534983341,0.14819755236788795
9fc9316515c10cd56a5bf35a60bd16d3934b3877,SPC-000192,3,USGS,7.087268393811619,6,1.035,1.6664250128968976,Cubic,Ia-3d,1.0,0.0,0.03499999999999992,0.004882871926611361,7.087268393811619,0.0028557829604950024,0.5110438996818113
9fcb8a1d6338080769668136c149564c327ecc0e,SPC-000691,9,RELAB,6.435103801704166,2,1.018,3.839191320416432,Orthorhombic,Pbca,0.42857142857142855,0.5714285714285714,0.018000000000000016,0.5155199700221983,6.435103801704166,0.0009519276534983341,0.3626737415910252
a058a6977efd68a2b9b76fe11f70a9132b5c352d,SPC-000021,1,RRUFF,7.017779316018384,75,1.987,2.249452829372358,Cubic,Ia-3d,1.0,0.0,0.9870000000000001,0.1376969883304407,7.017779316018384,0.03569728700618753,0.7253699566314201
a08af6664bd12496206df0479647f029ad383d31,SPC-000789,10,RELAB,7.461072177609894,3,1.084,3.3627330055391265,Orthorhombic,Pbca,0.42857142857142855,0.5714285714285714,0.08400000000000007,0.6065182375785207,7.461072177609894,0.0014278914802475012,0.7596929890522873
a0a6cdd628621656f7ce262b7d7035e9cee043c4,SPC-000244,4,RELAB,7.3201317990807,5,1.064,1.728107804878529,Cubic,Fd-3m,1.0,0.0,0.06400000000000006,0.008928680094375089,7.3201317990807,0.002379819133745835,0.6028467176725798
a134a1d5ba5b6abe139e7d06248142acc3fa71c6,SPC-001610,19,RELAB,6.9663385139974405,3,1.111,8.10328847361739,Trigonal,R-3c,0.7142857142857143,0.2857142857142857,0.11099999999999999,0.2931651796306792,6.9663385139974405,0.0014278914802475012,0.5059892269242084
a136c125d15b711bd0a30091725aaefc3c936bcb,SPC-000093,1,USGS,7.09307769652756,2,1.008,8.883715793656181,Cubic,Ia-3d,1.0,0.0,0.008000000000000007,0.0011160850117968861,7.09307769652756,0.0009519276534983341,0.4639734859105472
a139347ba269b3f34ea220233211d2bb196946c3,SPC-001141,13,USGS,7.398217120608537,4,1.028,1.9780765145424417,Hexagonal,P6/mcc,0.8571428571428571,0.1428571428571429,0.028000000000000025,0.15135342686861586,7.398217120608537,0.0019038553069966682,0.6476130178220951
a1491793d1873d29026b7ccb50110151031fc5bc,SPC-001730,20,RELAB,6.926460795774005,5,1.047,7.536741179842316,Trigonal,R-3c,0.7142857142857143,0.2857142857142857,0.04699999999999993,0.2826469665500957,6.926460795774005,0.002379819133745835,0.4759295262539004
a16a58d5dea3cf2475ac61f49729e9e82be79d1f,SPC-001084,13,RRUFF,6.827118786426118,71,2.0,88.43116782219225,Hexagonal,P6/mcc,0.8571428571428571,0.1428571428571429,1.0,0.27557571489045224,6.827118786426118,0.033793431699190864,0.6307270327616497
a180e3ba587580c45fb18420d42af78c29453be8,SPC-000245,4,RELAB,7.318904064248738,5,1.089,5.015875085592809,Cubic,Fd-3m,1.0,0.0,0.08899999999999997,0.012416445756240341,7.318904064248738,0.002379819133745835,0.5793426438957502
a1bd52ecc44c60a10e3141bfd0f85e34b0ea37e9,SPC-000900,11,RELAB,6.853775279434721,2,1.057,25.97111106656692,Orthorhombic,Pbnm,0.42857142857142855,0.5714285714285714,0.05699999999999994,0.5543375245377028,6.853775279434721,0.0009519276534983341,0.49391883500026224
a1e729ed3eefb8e8674e98f42738492255aea0c5,SPC-001064,12,RELAB,7.37666007076197,4,1.072,5.509380140576694,Trigonal,P3121,0.7142857142857143,0.2857142857142857,0.07200000000000006,0.3040797558953857,7.37666007076197,0.0019038553069966682,0.6538997219919814
a2319a1b9e4cc0f7ca900d6e473cddaa5ab532d3,SPC-000808,10,RELAB,6.7881928384935435,77,1.996,150.69154678334726,Orthorhombic,Pbca,0.42857142857142855,0.5714285714285714,0.996,0.6801097471279691,6.788192838493544,0.03664921465968586,0.7018804867128898
a2730934bb70a5b088967d21339fc6026b63a3c5,SPC-000130,3,RRUFF,6.776906928194521,71,2.0,307.02374837960906,Cubic,Ia-3d,1.0,0.0,1.0,0.13951062647461063,6.776906928194521,0.033793431699190864,0.5753563694124897
a2814941bc2803bc88fd485c3fec6675565b571a,SPC-001238,14,USGS,6.169556867190435,2,1.004,0.8038047529702971,Monoclinic,C2/m,0.2857142857142857,0.7142857142857143,0.0040000000000000036,0.6153571450862367,6.169556867190435,0.0009519276534983341,0.34203584039397017
a2a68dab5436b599dd8b7c9ba73e5bf5d7d631d4,SPC-000250,4,RELAB,6.9886274114614375,5,1.242,1.4998237668830656,Cubic,Fd-3m,1.0,0.0,0.242,0.03376157160685577,6.9886274114614375,0.002379819133745835,0.5326588905256161
a2b6198533f13e71c5bcc25dcefd31f9cde2644f,SPC-000071,1,USGS,7.1639062104226,3,1.019,11.907500648868238,Cubic,Ia-3d,1.0,0.0,0.018999999999999906,0.0026507019030175888,7.1639062104226,0.0014278914802475012,0.48805661903440073
a2bcd987da2c85e45146fdc07a6cc69527d9801c,SPC-000760,9,RELAB,7.276178576458161,4,1.211,9.900563221392286,Orthorhombic,Pbca,0.42857142857142855,0.5714285714285714,0.21100000000000008,0.6094963030677535,7.276178576458161,0.0019038553069966682,0.7022476033705572
a31d810f8f9ef74b98c2b812c373ff20d0497532,SPC-000792,10,RELAB,7.244860594436411,3,1.108,4.689038931291539,Orthorhombic,Pbca,0.42857142857142855,0.5714285714285714,0.1080000000000001,0.5926300278027113,7.244860594436411,0.0014278914802475012,0.6784611485822886
a340b6a037df039b38ba5efef85b3cf33068ce10,SPC-000918,11,RELAB,6.646041154946964,1,1.084,3.4016345376699517,Orthorhombic,Pbnm,0.42857142857142855,0.5714285714285714,0.08400000000000007,0.5415436726825505,6.646041154946964,0.00047596382674916705,0.46044181219513464
a34b76da0db072658a7fea494dcd68a1b24d1872,SPC-000704,9,RELAB,7.320594604542887,4,1.022,4.457050228637335,Orthorhombic,Pbca,0.42857142857142855,0.5714285714285714,0.02200000000000002,0.5866696563232601,7.320594604542887,0.0019038553069966682,0.6848897936646557
a382abb99aa0f19e25851e29bd14b03eeb60d510,SPC-001278,15,USGS,7.26197529191845,5,1.036,7.595634276772737,Monoclinic,C2/m,0.2857142857142857,0.7142857142857143,0.03600000000000003,0.7286814699950047,7.26197529191845,0.002379819133745835,0.685793645114042
a38b35c3bd1f7f7f39974d5a77f003bd3c88799d,SPC-000874,11,RELAB,7.163191536374981,2,1.08,2.722562750816059,Orthorhombic,Pbnm,0.42857142857142855,0.5714285714285714,0.08000000000000007,0.5822130437164272,7.163191536374981,0.0009519276534983341,0.6551952029949888
a3bc23d03c36db1bf38f1619cad74c10e3261571,SPC-001540,17,USGS,6.470792983236042,1,1.013,5.274473072189598,Triclinic,C1,0.14285714285714285,0.8571428571428572,0.0129999999999999,0.7755945377545485,6.470792983236042,0.00047596382674916705,0.42689040792017535
a3bc504a80a6aa2de0f00b34285af17d587790a5,SPC-001746,20,RELAB,6.734963945133574,2,1.013,3.2762829803965934,Trigonal,R-3c,0.7142857142857143,0.2857142857142857,0.0129999999999999,0.27027050650688417,6.734963945133574,0.0009519276534983341,0.4155663937542755
a4134dfedeede1e9ac11f7d485a439809ad02774,SPC-001550,18,RELAB,7.338675543217028,4,1.077,4.555027748996209,Hexagonal,P63/m,0.8571428571428571,0.1428571428571429,0.07699999999999996,0.1570027785997038,7.338675543217028,0.0019038553069966682,0.615595095948652
a427e318cceffb0e72787c61bc296953f5bfc5b9,SPC-000228,4,RELAB,7.060444760615011,2,1.053,4.423858276558417,Cubic,Fd-3m,1.0,0.0,0.052999999999999936,0.007394063203154355,7.060444760615011,0.0009519276534983341,0.47799730442396465
a4ed22227606552cb43efed69a7e6f9f5615a143,SPC-000673,9,RELAB,7.3825719256061175,5,1.163,1.7135616682783528,Orthorhombic,Pbca,0.42857142857142855,0.5714285714285714,0.16300000000000003,0.6112815088783227,7.382571925606117,0.002379819133745835,0.7717360548081488
a565b273dbeb65eb5cf5f93436e89de7bae8846d,SPC-001010,12,RELAB,7.05203078195425,5,1.103,5.508029390896937,Trigonal,P3121,0.7142857142857143,0.2857142857142857,0.10299999999999998,0.29546480375793516,7.05203078195425,0.002379819133745835,0.5429549457029718
a5791faf516c35758dbfd935ec73846733685f29,SPC-000195,3,USGS,6.9277204274312965,3,1.015,9.542390202996378,Cubic,Ia-3d,1.0,0.0,0.014999999999999902,0.002092659397119146,6.9277204274312965,0.0014278914802475012,0.4039308962690089
a58c72d9023154238c5d2ced37c27efe9225bf7c,SPC-001539,17,USGS,6.965259230844047,3,1.038,1.5516405373219653,Triclinic,C1,0.14285714285714285,0.8571428571428572,0.038000000000000034,0.8382108428229931,6.965259230844047,0.0014278914802475012,0.6491358017220926
a5a727526bbf6576cc0254950c6885f1769b4d7e,SPC-000087,1,USGS,7.440721680870132,3,1.063,3.904885595874772,Cubic,Ia-3d,1.0,0.0,0.06299999999999994,0.008789169467900463,7.440721680870132,0.0014278914802475012,0.6231248568226064
a5e8b56efff5c47e857f5d3d11a8935cbe4695da,SPC-001660,19,RELAB,7.105337063911155,4,1.08,2.8865938530188795,Trigonal,R-3c,0.7142857142857143,0.2857142857142857,0.08000000000000007,0.29438085728925906,7.105337063911155,0.0019038553069966682,0.5724334881566486
a5eb551db0bbe28239fcff6b3ab96a25ce33642f,SPC-000468,6,USGS,7.294372118135,4,1.018,3.3013515592099796,Tetragonal,I4_1/amd,0.5714285714285714,0.4285714285714286,0.018000000000000016,0.4386436586793772,7.294372118135,0.0019038553069966682,0.6518028504526571
a6307eb55fab54b0f775dcef43da992609341d82,SPC-000911,11,RELAB,7.464378508957365,3,1.024,8.044779092797736,Orthorhombic,Pbnm,0.42857142857142855,0.5714285714285714,0.02400000000000002,0.5984111819086833,7.464378508957365,0.0014278914802475012,0.7258896296811405
a6459cfe4bfb816ce0d5322f8ae19023b9d26f80,SPC-001356,16,RRUFF,6.729052192954316,73,1.999,1281.9237541255602,Triclinic,C1,0.14285714285714285,0.8571428571428572,0.9990000000000001,0.9440347904362011,6.729052192954316,0.034745359352689194,0.7317483417685674
a69718c16bd90033031543f91257620340f2dc1e,SPC-000461,6,USGS,7.030779192494304,3,1.017,1.3166113066969143,Tetragonal,I4_1/amd,0.5714285714285714,0.4285714285714286,0.016999999999999904,0.422743856257013,7.030779192494304,0.0014278914802475012,0.5835223436403507
a6d28fcf27cfe6c5427305debb618cbffc938ba0,SPC-000396,5,USGS,6.85425787171726,5,1.063,3.1643468232590783,Tetragonal,P4_2/mnm,0.5714285714285714,0.4285714285714286,0.06299999999999994,0.41860708791153173,6.85425787171726,0.002379819133745835,0.5032986822523506
a6dc157858749b3ef9c37a9e00148ff1b145ac79,SPC-001690,19,RELAB,7.403302671924607,4,1.05,1.7548094940706398,Trigonal,R-3c,0.7142857142857143,0.2857142857142857,0.050000000000000044,0.3020725009641193,7.403302671924607,0.0019038553069966682,0.6890638903865399
a70548f5d14fa384d95856bac294915afef8937f,SPC-001227,14,USGS,7.392068057781741,3,1.03,3.5475043477730663,Monoclinic,C2/m,0.2857142857142857,0.7142857142857143,0.030000000000000027,0.7408082085685876,7.392068057781741,0.0014278914802475012,0.7487792811373694
a70a95d5d4a837f4dcfe95839543898c57a51843,SPC-000016,1,RRUFF,6.7078321389192315,74,1.998,981.2340704152999,Cubic,Ia-3d,1.0,0.0,0.998,0.13923160522166142,6.707832138919232,0.035221323179438366,0.544918813112067
a71bacdc012802a68ad39334ba031e5d439a6186,SPC-001309,15,USGS,7.17800755738261,4,1.032,4.612064569773522,Monoclinic,C2/m,0.2857142857142857,0.7142857142857143,0.03200000000000003,0.7197560051685715,7.17800755738261,0.0019038553069966682,0.6643531944031061
a767aece003d39d07a0a89925a535f54f4803b4a,SPC-000032,1,USGS,7.100625176120696,3,1.02,7.055970207002925,Cubic,Ia-3d,1.0,0.0,0.020000000000000018,0.002790212529492215,7.100625176120696,0.0014278914802475012,0.47410525377069235
a7839aee9c1983412e6d04e7de1fbe4b275f07ca,SPC-001444,16,USGS,7.337951958026563,2,1.0,7.536233017538233,Triclinic,C1,0.14285714285714285,0.8571428571428572,0.0,0.8774762354613271,7.337951958026563,0.0009519276534983341,0.734318569580337
a78c6ce0ea506e795c9278057fa5c2b4f46a1adf,SPC-001603,18,RRUFF,7.268102243904709,68,1.882,7.3028556210835385,Hexagonal,P63/m,0.8571428571428571,0.1428571428571429,0.8819999999999999,0.2679023007404165,7.268102243904709,0.03236554021894336,0.790659304683486
a7deae025425bd256927dafe880a905942885dd8,SPC-001145,13,USGS,7.078364713004884,4,1.014,5.956741226158721,Hexagonal,P6/mcc,0.8571428571428571,0.1428571428571429,0.014000000000000012,0.14302559098880016,7.078364713004884,0.0019038553069966682,0.4976995360297624
a7e25d77b83b9471626a13dd1da15e7f91f08e94,SPC-000729,9,RELAB,6.720986767864698,3,1.087,7.666607861984971,Orthorhombic,Pbca,0.42857142857142855,0.5714285714285714,0.08699999999999997,0.5479368956532182,6.720986767864698,0.0014278914802475012,0.4706089218666083
